headline,link,text
"
AIDS awareness programme
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/AIDS-awareness-programme/article16195958.ece,"Tamil Nadu State AIDS Control Society will conduct a 3-day youth carnival ‘Ilavattam' at Chennai from August 10 to August 12 to mobilise youth to fight against HIV and AIDS.,Talking to the media here on Tuesday, Dr. J. Nirmalson, Director of Health Services, Salem, the youth could converge at one place, learn about HIV and exhibit their skills at various competitions organised to provide space for young people. Tamil Nadu's concerted efforts had led to the formation of Red Ribbon Club in 986 colleges through School AIDS Education Programme. The carnival would pave way for another 500 clubs in the State, he further added.,District Programme Manager Dr L. Arunachalam said that 39 clubs and 5000 members had created much awareness among the youth about HIV/AIDS. A sports event for district will be held at Sona College of Technology on July 15. University Co-ordinator A. Muthusamy asked the youth to eradicate the stigma attached to the disease.,More detail can be had from Dr. L. Arunachalam at Phone 8012533331 and Iyappan at 9994774830."
"
Special programmes needed for adolescent children under treatment for HIV
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/Special-programmes-needed-for-adolescent-children-under-treatment-for-HIV/article16195009.ece,"With the first generation of HIV children on Anti Retroviral Therapy (ART) entering the age of adolescence, activists have advocated drawing up special programmes for this vulnerable segment.,Participants at a regional children's consultation organised by World Vision-India under its GRACE project (Grassroot Responses to AIDS through Care and Education) said the adolescents with HIV were likely to face issues of sexuality and other problems that were not being addressed in ongoing HIV/AIDS programmes.,P. Manorama, chairperson of the Tamil Nadu Child Welfare Committee, pointed out that the first child adopted into the shelter run by the Community Health Education Society at the age of three years had now turned 18.,“We need to create bigger platforms for the voices of these children, especially orphans, to be heard,” she said.,Focussing on education as a priority for HIV children, Ms. Manorama said it was proposed to legally challenge a Government decision a few years ago to suspend the reservation of seats for orphans and vulnerable children seeking higher education opportunities.,Rachana William, representing the Tamil Nadu State AIDS Control Society (TANSACS), said the feedback from children with HIV pointed to a strong desire for a peer support group both as a confidence-building measure and to provide a forum to discuss issues.,Ms. William also appealed to NGOs to work closer with Government and also mull the possibility of forming a consortium to function more effectively and avoid duplication."
"
Government focussing on youth to create AIDS awareness
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/Government-focussing-on-youth-to-create-AIDS-awareness/article16194825.ece,"The Central and State Governments are focussing on youth in creating AIDS awareness, according to S. Gandhiselvan, Union Minister of State for Health.,Speaking at the inauguration of ‘Youth Carnival 2010' here on Monday, he said 22.7 lakh people in the country were living with AIDS. It was a serious challenge as a good number of them were youth.,Youth force was an asset to the country and they could not be allowed to be bogged down by AIDS. Governments were responsible for guiding the youth and it was for this purpose that the Union Government had sanctioned Rs. 7,009 crore under the National AIDS Control Organisation for 2007-12.,Of that the Government had spent Rs. 3,000 crore and that included awareness creation. The youth carnival was a part of the efforts to create awareness.,Referring to Tamil Nadu, Mr. Gandhiselvan said it was in the forefront in battling AIDS. The total number of youth in the State was 1.11 crore. Of those, 2.46 per cent men and 3.11 per cent women in the 15-24 age group were HIV positive.,To meet their requirements, the State Government had set up 36 Anti-Retroviral Therapy centres.Pongalur N. Palanisamy, Minister for Rural Industries and Animal Husbandry, said the purpose of organising the event was not only to help the youth showcase their sporting talents but also gain awareness on HIV/AIDS.,Collector P. Umanath, Mayor R. Venkatachalam and Deputy Director, Health Services, P. Senthil Kumar also participated."
"
Stigma attached to AIDS should be removed: Minister
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/Stigma-attached-to-AIDS-should-be-removed-Minister/article16189201.ece,"Home Minister E. Valsaraj, who also holds the Health Portfolio, inaugurated a four-day residential workshop of State Reference Laboratories on Process of Quality here on Wednesday.,Jointly conducted by the Department of Health and Family Welfare Services and the Pondicherry Aids Control Society (PACS), the workshop will be attended by 50 medical officers from State Reference Laboratories of Puducherry, Tamil Nadu, Andaman and Nicobar and Andhra Pradesh.,According to a release by the PACS, the role of State Reference Laboratories, External Quality Assurance Scheme, improving the quality of testing and other related issues would be discussed.,
,
,Speaking at the inauguration, Mr. Valsaraj said society should develop an “accommodating attitude” towards AIDS patients and the stigma attached to the syndrome must be removed. Delivering the keynote address, Director of Health and Family Welfare services Dilipkumar Baliga said that evaluating the methodology of testing is of great importance.,He said that though positive results for HIV are checked and counter-checked many times to ensure zero error, only five per cent of negative results are counter-checked. If there is an error in the negative result, chances of transmission of the disease during blood transfusion would be high, he said.,Sandhya Kabra, Assistant Director General (Lab Services), and Manisha Khandait, Programme Officer (Lab Services) from the National AIDS Control Organization, New Delhi, were present."
"
‘Awareness is the only medicine to prevent HIV'
",http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/lsquoAwareness-is-the-only-medicine-to-prevent-HIV/article16185473.ece,"Prabhakar Kore, MP and Chairman of KLE Society, welcomed the national policy on HIV-AIDS and underscored the need to create a supportive environment for workers to remove the stigma and discrimination against those living with HIV.,Speaking at a regional-level dissemination workshop on “National Policy for the Labour Department” organised by Population Services International-Connect (PSI-Connect), the Labour Department and Karnataka State AIDS Prevention Society at KLE Hospital here on Saturday, he said, “Awareness is the only medicine to prevent HIV. Drivers are most vulnerable to HIV and offices such as RTO and the Labour Department should ensure that they have access to facilities to maintain good health.” Saroja, President of Karnataka Network of People Living with HIV (KNP+), Bangalore, who has been living with HIV since 10 years, made an earnest appeal to the Government to table the HIV/AIDS Bill in Parliament.,“For the last 15 years, the Bill has been waiting to be tabled in Parliament. Once it becomes a law, it will protect us from the stigma and discrimination at workplace, hospitals and schools.'',She urged everyone to involve people living with HIV in policymaking for effective implementation of the HIV prevention programme. The days of sitting in AC-rooms and managing programmes are over, she said. “Time has come to involve Positive people in the decision-making process. We are also stressing on “Positive Prevention”, and none from my community knowingly spreads the infection to others,” she said.,PSI-Connect Manager, who conducted a session, highlighted how PSI had partnered with National AIDS Control Organisation and various public sector organisations for HIV workplace policies and expressed commitment to work with the Department of Labour.,Project Connect, a project taken up by PSI-Connect, seeks to build a public-private partnership to increase prevention, care and treatment interventions that will prevent and mitigate effects of HIV and TB on the workforce. The International Labour Organisation and Revised National Tuberculosis Control Project are technical partners on the project. The financial support for the five-year Project Connect is coming from United States Agency for International Development."
"
HIV prevention campaign gets a boost
",http://www.thehindu.com/todays-paper/tp-national/tp-kerala/HIV-prevention-campaign-gets-a-boost/article16186533.ece,"Community mobilisation is one of the major components of the Targeted Intervention programme, visualised by the National AIDS Control Organization (NACO) in its National AIDS Control Programme (NACP-III).,Targeted Interventions (TIs) are HIV prevention and control programmes intended for specific groups which are at higher risk of exposure to HIV infection, like female sex workers or truckers or intravenous drug users.,The coverage, scale and quality of the TIs can be enhanced if these ‘at-risk' communities can be brought together to mobilise themselves as community-based organisations and encourage them to head these outfits. The idea is that the pro-active role of female sex workers as a Community Based Organisation (CBO) will certainly make them more responsive to the TI programmes and make them take up the responsibility of HIV prevention,However, mobilisation and empowerment of female sex workers is easily said than done. Many previous attempts to mobilise them into a well-functioning community group has been disappointing,However, the success story of ‘Santhwanatheeram', a community-based organisation of female sex workers, promoted by Jawahar Suraksha Project in Alappuzha, a TI project of the Kerala State AIDS Control Society, in getting together female sex workers and generating in them a sense of responsibility towards HIV prevention and control is an example worthy of replication .,Santhwanatheeram has initiated several programmes to bring together the female sex workers and encourage them to stand united as a community. But it was the process of election to choose the office-bearers of the organisation, which actually brought its members close together. The project utilised the election process as a strategy to mobilise the women and encourage them to come under an umbrella.,The women were encouraged to engage in a healthy competition and to stand for the general body elections. The process resulted in bringing more such women, who were hitherto remaining invisible, into the organisation.,Familiarising them with the democratic election process itself , including declaration of dates for nomination, withdrawal of nomination and canvassing the voters through direct or indirect interaction by candidates, release of election manifesto by panel of candidates etc. served as a capacity-building exercise. Besides, the women had opportunities for public speaking and a platform for leading advocacy.,The members of Santhwanatheeram today are committed workers for the TI projects of the KSACS. They participate in all regular HIV prevention campaigns and are totally committed to the cause they are promoting."
"
India could be showcased globally for HIV reforms
",http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/India-could-be-showcased-globally-for-HIV-reforms/article16188774.ece,"The Delhi High Court decision of striking down Section 377 of the Indian Penal Code to decriminalise same sex relations between consenting adults could be showcased at the newly created Global Commission on HIV and Law, a new body launched by the United Nations Development Programme.,The Commission is aimed to increase understanding of the impact of the legal environment on national HIV responses. It will seek to focus on how laws and law enforcement can support, rather than block, effective HIV responses.,“Striking down of Section 377 has been a very important step in this direction and has generated lot of expectations and excitement among the people who are either affected by HIV or those with different sexual preferences,'' J. V. R. Prasada Rao, Member Secretary of the Commission told The Hindu here on Tuesday. Mr Rao, former Union Health Secretary, is at present Special Advisor to the Executive Director of UNAIDS for Asia-Pacific region.,“India's reforms in dealing with HIV, particularly decriminalising consensual same sex preference, access to medicines and even ending social discrimination will definitely be showcased at the global level,'' he said.,The Delhi High Court judgement was the first in India to directly guarantee rights for homosexuals. It overturned a 149-year-old British colonial law, which described sex between members of the same gender as an “unnatural offence.” While larger democracies like India have decriminalised same gender sex and USA and China have removed travel restrictions on HIV positive people, there is growing concern over new “restrictive” legislations on HIV being enacted in 15 countries, including Uganda and some countries in Africa. At present 52 countries have travel restrictions on HIV positive people. This includes India also. The Commission, announced last month, has an 18-month term and will submit its report in December 2011. It will pick up some of the most challenging legal and human rights issues in the context of HIV, including criminalisation of HIV transmission and behaviours and practices such as drug use, sex work and consensual adult same sex relations. “We will also take up women-related issues like marital rape, domestic violence and access to drugs and availability and patenting of generic drugs, though the focus will be on HIV,” Mr Rao said.,The Commission will have three meetings but will be supported by two inter-linked processes: regional hearings (to provide an interface between the Commission and stakeholders) and a Technical Advisory Group (to advise the Commission on key research and inform it on findings and recommendations). Purely an independent body, the Commission will have political leaders, and experts from the field of public health, academicians and judicial experts while the Technical Advisory Group will have AIDS activists including Mandeep Dhaliwal and Vivek Divan from India."
"
HIV awareness camp for school students
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/HIV-awareness-camp-for-school-students/article16189687.ece,"Scope International on Thursday launched its HIV/AIDS awareness and eye screening camp for school students at the Government Higher Secondary School in Sholinganallur.,Health Minister M.R.K. Panneerselvam launched the initiative of the multinational company, with an appeal to corporates to supplement the novel initiatives of the State government to improve healthcare.,Volunteers from Scope International said the company had launched many initiatives as part of its outreach programmes, including the recent construction of a Rs.1.5 crore-building for a government primary school in Kunrathur. They said other schemes included Living with HIV and Seeing is Believing, launched in Chennai at the Sholinganallur school on Thursday.,Living with HIV was a programme designed to “empower people through education to make informed lifestyle choices.” Volunteers said they would be reaching to all students of the school, creating awareness among them of HIV/AIDS.,The objective was to reach out to all schools in the city and neighbouring districts. Arvind Ramesh, Sholinganallur town panchayat chairman, P.C.R. Suresh, senior vice-president, Scope International, and R. Jothilakshmi, school headmistress, spoke."
"
AIDS awareness project to cover migrant workers
",http://www.thehindu.com/todays-paper/tp-national/tp-otherstates/AIDS-awareness-project-to-cover-migrant-workers/article15794870.ece,"Orissa AIDS Control Society (OSACS) on Wednesday launched an ambitious project in several districts of the State to spread awareness about HIV/AIDS among migrant workers. The project was launched in Ganjam, Khurda, Cuttack, Balasore, Sambalpur, Sundargarh and Bolangir districts.,The awareness programme for migrant workers started with the help of the Ministry of Railway in Cuttack and other nine districts. Many dignitaries from East Coast Railway and OSACS were present on the occasion.,Study has revealed that the number of HIV positive persons was higher in the districts, which have the maximum number of migrant labourers.,Most of the people, who tested positive, had contracted the disease from their place of work. ,According to an official release, about eight lakh people from rural areas of Orissa work in industries like textiles and diamond cutting in Surat and Ahmedabad respectively.,Migrant workers were at high risk for HIV/AIDS and STD because of lack of AIDS education, illiteracy, economic impact and ignorance. Many migrant workers have little or no knowledge about basic health care or sex education.,They have no medical care, and act as potential carriers for a number of infectious diseases.,HIV/AIDS awareness, training and counselling programme was initiated by OSACS for persons involved in migration for wage by means of especially trained peer support, working on different categories of workers and ethnic groups."
"
New therapy kills HIV-infected cells
",http://www.thehindu.com/todays-paper/tp-features/tp-sci-tech-and-agri/New-therapy-kills-HIV-infected-cells/article15786500.ece,"A new treatment that destroys HIV-infected human cells without damaging healthy ones has been developed by a team of Israeli researchers.,The therapy, developed by scientists from the university's Alexander Silberman Institute of Life Sciences and the Institute of Chemistry, destroys cells infected with HIV without damaging adjacent healthy cells.,It is described in an article published last month in the scientific journal ,To date, no therapy has succeeded in completely destroying HIV-infected cells. Current treatments only delay the development of the disease and make it more manageable. If treatment is halted, however, or the virus develops immunity to the cocktail of drugs now used, it can begin infecting new cells.,The new treatment fights HIV by causing infected cells to self-destruct. When the AIDS virus infects a cell, its DNA penetrates the cell, which then manufactures new HIV viruses that infect neighbouring cells.,Dr. Abraham Loyter of HUJ explains that with the treatment, peptides, or segments of short proteins that the scientists developed, interfere with the HIV virus's replication of its genetic material, by transmitting a massive number of replications of the genetic material into the infected cell, triggering its self-destruction.,“The usual medications kill the virus that has entered the body during infection, and the [peptide] treatment allows cells infected with the genetic load of the virus to be killed,” Loyter said..,The study by Loyter, Prof. Assaf Friedler, Dr. Aviad Levin, and Dr. Zvi Hayouka, examined the effectiveness of the new treatment on the HIV-1 virus, which is the predominant cause of AIDS in developing nations.,
,
,When the treatment, which was patented earlier this year, was applied to human cell cultures, the infected human cells disappeared in two weeks, and did not reappear up to two weeks later.,Yissum, the HU technology transfer body, is seeking a commercial partner to continue developing the treatment through animal and clinical trials.,An estimated 33.4 million people worldwide are carriers of HIV, while in the U.S. alone, it is estimated that more than one million people are living with HIV, while another half a million have died of AIDS. In Israel, in 2008, 390 new cases were reported, the highest figure in a decade.,The current breakthrough joins other new therapies being developed to fight AIDS, such as a U.S.-funded study in Thailand of an AIDS vaccination, and a vaginal gel developed in South Africa that prevents replication of the virus and reduces the risk of infection by fifty four per cent. "
"
Kits distributed to HIV-infected children
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/Kits-distributed-to-HIV-infected-children/article15790558.ece,"Anantha Network of Positives, an NGO engaged in service to the HIV positive men and women distributed educational kits to 30 HIV-infected children at a meeting ‘Promoting access to care and treatment' here on Saturday. ICDS project officer Muthyalamma participated in the programme as the Chief Guest.- Staff Reporter"
"
‘Health workers can help to prevent the spread of AIDS'
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/lsquoHealth-workers-can-help-to-prevent-the-spread-of-AIDS/article15797762.ece,"“HIV prevention and care are essential for safe motherhood and maternity services could play a crucial role in improving the care for pregnant women with HIV and AIDS and helping to reduce the spread before, during and after pregnancy,” said Dr. K. Muthuchelian, Vice Chancellor, Salem Periyar University.,Inaugurating the awareness programme on ‘HIV AIDS - Safe Motherhood,' organised jointly by Youth Red Cross, Salem Periyar University and Department of Public Health and Preventive Medicine Department, here on Thursday, the Vice Chancellor said that the objective could be achieved by health workers who could play an important role in educating people about HIV/AIDS.,“This may involve working with teachers, youth groups, women's groups and others, to help people to understand HIV better and find ways to encourage and support behaviour change.,“Improving women's status in society is also crucial - only then will women be able to negotiate with their partners for safer sex.,“The health and well being of women everywhere is of great importance in its own right. It is also a key to the health and well being of their families, communities and societies,” he further pointed out.,But every year, over half a million women in developing countries die in pregnancy and childbirth.,The Safe Motherhood Initiative was started in 1987 to improve maternity services and to protect the health of mothers and their infants.,“HIV presents an enormous challenge to safe motherhood,” he said and added that it was estimated that approximately two million HIV-positive women worldwide would give birth.,In several major towns in eastern and southern Africa, more than a quarter of pregnant women were now HIV positive.,
,
,“Women with HIV are more likely to have complications during pregnancy and delivery, or abortion. They are more vulnerable to anaemia, malaria, pneumonia, urinary infections, and tuberculosis (TB).,“For women with symptomatic HIV, pregnancy can also speed up the progress of their illness to AIDS. In South Africa, about one in eight maternal deaths are directly linked to HIV.”,“It is estimated that in Africa and Asia, more than two million children each year will lose their mother or both parents to AIDS. These children are in high risk group of poverty, neglect and early death.,“HIV can also pass from mother to child during pregnancy, labour and delivery, or through breastfeeding.,“It is not known exactly what proportion of babies born to HIV-positive mothers will be infected themselves, but without any kind of intervention, it is estimated that between 15 and 45 out of every 100 would be infected,” he said.,Around 5,70,000 children aged 14 or younger (most of them in sub-Saharan Africa) became HIV positive in 1999, almost all from mother-to-child transmission.,The prospects for infected children were not good. Children who were HIV positive were over 20 times more likely to die before the age of five than non-infected children.,A study in Rwanda found that even with frequent medical treatment, over a quarter of the children with HIV in the study had died before they were two years old, and over half died before their fifth birthday, he pointed out. ,YRC co-ordinator P. Thirumoorthi presided. The sessions were handled by a team of doctors including Dr. P.Gugapriya, Dr. H.Keerthana and Dr. Selvam.,Funded by UNICEF, it is being implemented for the first time in the country in Salem district.,College students in Salem district, approximately 70,000 will be given awareness in the Phase I programme who in turn make the general public aware under Phase II."
"
HIV/AIDS profile changing: Chandravadan
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/HIVAIDS-profile-changing-Chandravadan/article15790780.ece,"About half of the cases of HIV/AIDS now fell under the category of home-based sex, and the number of patients in the age group of 16-43 was on the rise. These were some of the issues of concern and the need of the hour was to take up behavioural change activities to tackle the problem, said R.V. Chandravadan, Project Director, Andhra Pradesh State AIDS Control Society, here on Saturday.,Addressing a training session for media resource persons organised by the Centre for Advocacy and Research at Hotel Ilapuram, Mr. Chandravadan said that the scenario of HIV/AIDS spreading mainly through sex workers was changing and home-based sex was now the main contributor. HIV/AIDS could no longer be treated merely as health issue, as it became a social issue. This required multi-sectoral efforts to be intensified. Unprotected sex too continued to remain a challenge, he noted.,Addressing the 34th national seminar of the Indian Association for the Study of Sexually Transmitted Diseases and AIDS (IASSTD & AIDS) at The Gateway Hotel, Mr. Chandravadan said that the number of AIDS patients and sex workers in cities like Vijayawada and Guntur was high and any number of initiatives the government was taking was proving insufficient.,Pointing out that HIV/AIDS was posing a challenge to the field of medicine, he called upon the medical fraternity to take up this challenge and work relentlessly to control it. He felt that the government needed to augment its efforts, especially by releasing more funds.,Mr. Chandravadan expressed concern over disinclination of people affected by HIV as well as sex workers to approach doctors because of the social stigma. He admitted to have come across reports of government doctors looking down upon HIV patients and speaking to them in a contemptuous manner. This was forcing them to approach quacks and unqualified doctors. In some cases, non-availability of qualified physician too was a reason for patients to approach quacks, he said."
"
Home for ‘children living with HIV' cries for charity
",http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/Home-for-lsquochildren-living-with-HIV-cries-for-charity/article15797920.ece,"Charity begins at this Home. It comes as a big surprise in a significant development to broaden the perspectives of the children living with HIV/ AIDS at Heaven's Gate at Thailapuram in Sathankulam.,Operational since October 2006, the Home provides moral support with a blend of parental affection to children abandoned by their parents. Eighty three children , aged six to 22, at the Home set amid a lush green field are studying at schools nearby.,With no government financial support, P. Sam Thangiah, who manages the home, said that donor funding had not been enough to meet all the needs, especially career, of the little ones.,To weed out social discrimination and resultant depression, the Home has a facilitator to impart spiritual counselling and instil a sense of belonging. Anti-retroviral treatment for the inmates was being provided by Government Hospital periodically. The children were being encouraged to play a variety of games including cricket, volley ball and taken for outings.,“Political leaders have already paid frequently visits here but they are yet to pledge their support for development and maintenance.,
,
,Provision of subsidised rice from the government for the inmates has become imperative,” Mr. Thangiah rued.,
,
,Chief Educational Officer P. Vishnu Prasad, who visited the inmates, insisted upon the need for equality in society and said these children should never be ostracised.,In a show of solidarity with them, he joined them for lunch following prayers. Advocating the need for motivation, he shared varied experiences with them to empower their inner spirits."
"
Conference on HIV begins today
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/Conference-on-HIV-begins-today/article15796684.ece,"A host of issues relating to comprehensive HIV management will be discussed by around 600 medical specialists and researchers from India and abroad at a three-day conference beginning here on Friday. Chief Minister K. Rosaiah will inaugurate the third national conference of AIDS Society of India (ASI), a body of physicians and researchers.,I. S. Gilada, ASI secretary-general, told reporters on Thursday 15 international and 75 national delegates would address the sessions. — Special Correspondent,."
"
AIDS counselling the need of the hour, says expert
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/AIDS-counselling-the-need-of-the-hour-says-expert/article15789322.ece,"Counselling is more effective and is also the need of the hour in the fight against AIDS and HIV, Dr. N.T.R. University of Health Sciences' Vice-Chancellor I.V. Rao said on Friday.,Inaugurating the three-day 34th national conference of the Indian Association for the Study of Sexually Transmitted Diseases and AIDS, Dr. Rao said that posters and advertisement were not enough to control the spread of AIDS. The experience of an aggressive anti-AIDS campaign in five cities in the United States was that counselling was more effective in checking the spread of AIDS than advertising and other means. This was because human beings play a very key role in the spread of the disease. Socio-economic conditions that were prevalent were also playing a big role in the spread of the disease.,He said in these five major cities counselling was being used as the primary tool of checking the spread of the disease, giving less priority to advertisement campaigns and messaging.,He called for a coordinated effort between government and non-government organisations to check the spread of HIV and AIDS. He stressed the need for special programmes for the education of people in professions that were prone to contracting AIDS. Experts should come out with recommendations on ways and means to educate members of the high risk groups, he said.,Nagarjuna Hospitals chief Kodali Jaganmohan Rao, organising secretary of the conference P. Ram Babu, NACO technical expert T.L.N. Prasad and others spoke."
"
34th national IASSTD and AIDS conference today
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/34th-national-IASSTD-and-AIDS-conference-today/article15787941.ece,"The 34th national conference of Indian Association for the Study of Sexually Transmitted Diseases and AIDS (IASSTD & AIDS) would be conducted here from today. The three-day conference is being organised for the first time in the city, according to conference organising secretary K. Bujji Babu.,Addressing a press conference on Thursday, Dr. Babu said that Vice-Chancellor of Dr. NTR University of Health Sciences I.V. Rao would inaugurate the conference at 12 noon on Friday at The Gateway Hotel.,National AIDS Control Organisation (NACO) Secretary and Director-General K. Chandramouli would address the main sessions on Saturday. About 300 to 350 delegates were expected to participate in the conference, and 40 students would present their study papers, Dr. Babu said.,Association secretary P. Elangovan said that Ranganathan Memorial Competition for best study papers and quiz competition would be conducted to encourage the students. Experts from the NACO would address the scientific sessions.,Conference chairperson P. Rambabu, NACO technical expert T.L.N. Prasad and others spoke.,They said that national and international doctors would participate in the conference and discuss the new techniques and medical system for control of AIDS."
"
AIDSO conference
",http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/AIDSO-conference/article15910762.ece,"The All-India Democratic Students' Organisation will hold its fifth State-level students' conference in Dharwad from September 18 to 20, according to a release. The conference will discuss issues related to education. About 250 students from Mysore are expected to attend the conference.,— Special Correspondent"
"
Adult HIV prevalence on the decline in the country: NACO report
",http://www.thehindu.com/todays-paper/tp-national/Adult-HIV-prevalence-on-the-decline-in-the-country-NACO-report/article15782463.ece,"The estimated adult HIV prevalence in the country has declined from 0.45 per cent in 2002 to 0.29 per cent in 2008, the latest official data has shown.,Similarly, the estimated number of people living with HIV also declined from 2.73 million to 2.27 million over the same period. However, there is a significant variation in the trends with the data showing that the HIV epidemic has stabilised in the four high-prevalence States of Maharashtra, Tamil Nadu, Karnataka and Andhra Pradesh.,In a report by the National AIDS Control Programme (NACO) on its “Response to the HIV Epidemic in India,” it was suggested that an overall decline in HIV prevalence among ante-natal care (ANC) clinic attendees had been noted at all-India level and in the high prevalence States of south and northeast. Barring Andhra Pradesh with a HIV prevalence of one per cent, all States had shown less than one per cent median among the ANC clinic attendees.,Among female sex workers, there was a decline in southern States, reflecting the impact of interventions, while rising trends were evident in the northeast which suggested the dual nature of the epidemic. Expanded surveillance of men having sex with men has revealed more than five per cent HIV prevalence in Karnataka, Andhra Pradesh, Manipur, Maharashtra, Delhi, Gujarat, Goa, Orissa, Tamil Nadu and West Bengal, the report says.,The trend among injecting drug users (IDUs) is on the decline in Manipur, Nagaland and Chennai, while it is rising in Meghalaya, Mizoram, West Bengal, Mumbai, Kerala and Delhi.,Among the IDUs, the HIV prevalence rate is more than five per cent in Maharashtra, Manipur, Tamil Nadu, Punjab, Chandigarh, Kerala, West Bengal, Mizoram and Orissa."
"
Yoga camp for HIV-infected
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/Yoga-camp-for-HIV-infected/article15779745.ece,"Anantha Network of Positives organised a yoga training camp here under the chairmanship of G. Veeranjaneyulu, president of the Network of Positives.,About 30 HIV patients participated. Yoga trainers Umapathy, Sankar, and Vani offered training in yogasanas to keep the body healthy and fit.,Chief trainer Umapathy spoke on the benefits of yoga and its effects on physical fitness."
"
HIV care
",http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/HIV-care/article15779545.ece,"Belgaum Institute of Medical Sciences has been declared the “learning site” for comprehensive HIV care by the Karnataka State AIDS Prevention Society. A function was held to mark the occasion on Tuesday. The KSAPS and Karnataka Health Promotion Trust identified BIMS with a view to deliver comprehen-sive care, support and treatment. National Institute of Mental Health and Neuro-Sciences will provide tech-nical help to implement demonstration sites.,— Staff Correspondent"
"
TB-HIV package for patients
",http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/TB-HIV-package-for-patients/article15777206.ece,"The Haryana Health Department will launch an intensified TB-HIV package of services this month, Health Minister Geeta Bhukkal said here on Monday.,The package will offer voluntary counselling and testing for HIV infection for all patients suffering from tuberculosis."
"
Employers' role in AIDS prevention
",http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/Employers-role-in-AIDS-prevention/article15774497.ece,"Employers have a big role to play in prevention of HIV/AIDS by taking preventive steps in their organisations, observed P. Joshila, programme officer, International Labour Organisation, here on Friday at a meeting on “Advocacy programme on HIV/AIDS—workplace policy' organised by FAPCCI.,-Special Correspondent"
"
Man wrongly diagnosed with HIV
",http://www.thehindu.com/todays-paper/tp-national/tp-otherstates/Man-wrongly-diagnosed-with-HIV/article15778327.ece,"The Health Department has begun a probe after a man was wrongly diagnosed with HIV/AIDS by a self-styled physician in a village of Kendrapara district, according to officials.,The 33-year-old Balaram Patra of Talchua village, who was later tested negative in the government-run diagnostic centre, has brought it to the notice of the police and the health authorities. The health authorities have ordered a departmental probe into the incident. -PTI"
"
NGO staff forced to undergo HIV test
",http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/NGO-staff-forced-to-undergo-HIV-test/article15776075.ece,"HIV-affected people and those working with sexuality minorities and sex workers are up in arms. Two non-governmental organisations — Sadhana and Suraksha — forced their staff members to undergo HIV tests. Veena, community member and human rights activist, said that for more than three months, the staff members of the two NGOs were fighting against the forced HIV test.,She said that it was ironic that the organisations which were supposed to work for the benefit of the HIV-infected community had forced staff members to undergo the test. This, she claimed, was in violation of the National AIDS Control Organisation (NACO) guidelines and the Labour Act. She said that not only did the NGOs force the staff to get themselves tested, the members were forced to submit reports to Executive Director Maggie Thomas.,After the staffers raised the issue in August, NACO directed the Karnataka State AIDS Prevention Society (KSAPS) to look into the issue.,On September 3, a KSAPS investigation team visited Ramanagaram and Channapatna and spoke to the staff and even took a declaration from them stating that they were forced to undergo HIV tests. The report was released on September 17. Manjesh, who used to work with Suraksha earlier, said that after being forced to submit their test reports, several employees faced enormous stigma and discrimination, and some even resigned.,Karishma, Suraksha staff, said that the decision to force the staff was taken at a coordination committee meeting. The committee has 16 members, of whom 13 expressed objection to this decision. She also alleged that the KSAPS report glosses over the facts.,Ms. Veena said that as per guidelines of the Integrated Counselling and Testing Centre (ICTC), the report should be kept with the counsellor at the ICTC."
